Dátum,Termék,Kategória,Eladott mennyiség (db),Egységár (Ft),Napi árbevétel (Ft),Év,Hónap,Hét napja
2025-08-08,Teljes kiőrlésű kenyér,Kenyér,53,1110,58830,2025,8,Friday
2025-08-08,Zsemle (db),Pékáru,642,105,67410,2025,8,Friday
2025-08-08,Kifli (db),Pékáru,609,100,60900,2025,8,Friday
2025-08-08,Vajas croissant,Édesség,117,525,61425,2025,8,Friday
2025-08-08,Csokis croissant,Édesség,96,575,55200,2025,8,Friday
2025-08-08,Túrós batyu,Édesség,97,490,47530,2025,8,Friday
2025-08-08,Sajtos pogácsa,Pékáru,298,175,52150,2025,8,Friday
2025-08-08,Fonott kalács,Kenyér,28,1405,39340,2025,8,Friday
2025-08-08,Mákos rétes,Édesség,93,410,38130,2025,8,Friday
2025-08-08,Diós rétes,Édesség,91,410,37310,2025,8,Friday
2025-08-08,Muffin,Édesség,85,445,37825,2025,8,Friday
2025-08-08,Szendvics,Egyéb,38,1040,39520,2025,8,Friday
2025-08-08,Baguette,Kenyér,47,760,35720,2025,8,Friday
2025-08-09,Fehér kenyér,Kenyér,94,935,87890,2025,8,Saturday
2025-08-09,Félbarna kenyér,Kenyér,68,995,67660,2025,8,Saturday
2025-08-09,Teljes kiőrlésű kenyér,Kenyér,48,1110,53280,2025,8,Saturday
2025-08-09,Zsemle (db),Pékáru,605,105,63525,2025,8,Saturday
2025-08-09,Kifli (db),Pékáru,581,100,58100,2025,8,Saturday
2025-08-09,Vajas croissant,Édesség,108,525,56700,2025,8,Saturday
2025-08-09,Csokis croissant,Édesség,95,575,54625,2025,8,Saturday
2025-08-09,Túrós batyu,Édesség,91,490,44590,2025,8,Saturday
2025-08-09,Sajtos pogácsa,Pékáru,263,175,46025,2025,8,Saturday
2025-08-09,Fonott kalács,Kenyér,29,1405,40745,2025,8,Saturday
2025-08-09,Mákos rétes,Édesség,85,410,34850,2025,8,Saturday
2025-08-09,Diós rétes,Édesség,83,410,34030,2025,8,Saturday
2025-08-09,Muffin,Édesség,85,445,37825,2025,8,Saturday
2025-08-09,Szendvics,Egyéb,41,1040,42640,2025,8,Saturday
2025-08-09,Baguette,Kenyér,40,760,30400,2025,8,Saturday
2025-08-11,Fehér kenyér,Kenyér,72,935,67320,2025,8,Monday
2025-08-11,Félbarna kenyér,Kenyér,52,995,51740,2025,8,Monday
2025-08-11,Teljes kiőrlésű kenyér,Kenyér,37,1110,41070,2025,8,Monday
2025-08-11,Zsemle (db),Pékáru,424,105,44520,2025,8,Monday
2025-08-11,Kifli (db),Pékáru,424,100,42400,2025,8,Monday
2025-08-11,Vajas croissant,Édesség,85,525,44625,2025,8,Monday
2025-08-11,Csokis croissant,Édesség,74,575,42550,2025,8,Monday
2025-08-11,Túrós batyu,Édesség,72,490,35280,2025,8,Monday
2025-08-11,Sajtos pogácsa,Pékáru,206,175,36050,2025,8,Monday
2025-08-11,Fonott kalács,Kenyér,19,1405,26695,2025,8,Monday
2025-08-11,Mákos rétes,Édesség,66,410,27060,2025,8,Monday
2025-08-11,Diós rétes,Édesség,64,410,26240,2025,8,Monday
2025-08-11,Muffin,Édesség,63,445,28035,2025,8,Monday
2025-08-11,Szendvics,Egyéb,32,1040,33280,2025,8,Monday
2025-08-11,Baguette,Kenyér,30,760,22800,2025,8,Monday
2025-08-12,Fehér kenyér,Kenyér,67,935,62645,2025,8,Tuesday
2025-08-12,Félbarna kenyér,Kenyér,47,995,46765,2025,8,Tuesday
2025-08-12,Teljes kiőrlésű kenyér,Kenyér,30,1110,33300,2025,8,Tuesday
2025-08-12,Zsemle (db),Pékáru,414,105,43470,2025,8,Tuesday
2025-08-12,Kifli (db),Pékáru,384,100,38400,2025,8,Tuesday
2025-08-12,Vajas croissant,Édesség,73,525,38325,2025,8,Tuesday
2025-08-12,Csokis croissant,Édesség,65,575,37375,2025,8,Tuesday
2025-08-12,Túrós batyu,Édesség,64,490,31360,2025,8,Tuesday
2025-08-12,Sajtos pogácsa,Pékáru,191,175,33425,2025,8,Tuesday
2025-08-12,Fonott kalács,Kenyér,24,1405,33720,2025,8,Tuesday
2025-08-12,Mákos rétes,Édesség,61,410,25010,2025,8,Tuesday
2025-08-12,Diós rétes,Édesség,58,410,23780,2025,8,Tuesday
2025-08-12,Muffin,Édesség,65,445,28925,2025,8,Tuesday
2025-08-12,Szendvics,Egyéb,27,1040,28080,2025,8,Tuesday
2025-08-12,Baguette,Kenyér,28,760,21280,2025,8,Tuesday
2025-08-13,Fehér kenyér,Kenyér,83,935,77605,2025,8,Wednesday
2025-08-13,Félbarna kenyér,Kenyér,56,995,55720,2025,8,Wednesday
2025-08-13,Teljes kiőrlésű kenyér,Kenyér,39,1110,43290,2025,8,Wednesday
2025-08-13,Zsemle (db),Pékáru,484,105,50820,2025,8,Wednesday
2025-08-13,Kifli (db),Pékáru,509,100,50900,2025,8,Wednesday
2025-08-13,Vajas croissant,Édesség,88,525,46200,2025,8,Wednesday
2025-08-13,Csokis croissant,Édesség,79,575,45425,2025,8,Wednesday
2025-08-13,Túrós batyu,Édesség,81,490,39690,2025,8,Wednesday
2025-08-13,Sajtos pogácsa,Pékáru,221,175,38675,2025,8,Wednesday
2025-08-13,Fonott kalács,Kenyér,25,1405,35125,2025,8,Wednesday
2025-08-13,Mákos rétes,Édesség,73,410,29930,2025,8,Wednesday
2025-08-13,Diós rétes,Édesség,72,410,29520,2025,8,Wednesday
2025-08-13,Muffin,Édesség,62,445,27590,2025,8,Wednesday
2025-08-13,Szendvics,Egyéb,32,1040,33280,2025,8,Wednesday
2025-08-13,Baguette,Kenyér,36,760,27360,2025,8,Wednesday
2025-08-14,Fehér kenyér,Kenyér,75,935,70125,2025,8,Thursday
2025-08-14,Félbarna kenyér,Kenyér,55,995,54725,2025,8,Thursday
2025-08-14,Teljes kiőrlésű kenyér,Kenyér,37,1110,41070,2025,8,Thursday
2025-08-14,Zsemle (db),Pékáru,432,105,45360,2025,8,Thursday
2025-08-14,Kifli (db),Pékáru,461,100,46100,2025,8,Thursday
2025-08-14,Vajas croissant,Édesség,82,525,43050,2025,8,Thursday
2025-08-14,Csokis croissant,Édesség,72,575,41400,2025,8,Thursday
2025-08-14,Túrós batyu,Édesség,70,490,34300,2025,8,Thursday
2025-08-14,Sajtos pogácsa,Pékáru,223,175,39025,2025,8,Thursday
2025-08-14,Fonott kalács,Kenyér,24,1405,33720,2025,8,Thursday
2025-08-14,Mákos rétes,Édesség,69,410,28290,2025,8,Thursday
2025-08-14,Diós rétes,Édesség,74,410,30340,2025,8,Thursday
2025-08-14,Muffin,Édesség,60,445,26700,2025,8,Thursday
2025-08-14,Szendvics,Egyéb,30,1040,31200,2025,8,Thursday
2025-08-14,Baguette,Kenyér,35,760,26600,2025,8,Thursday
2025-08-15,Fehér kenyér,Kenyér,91,935,85085,2025,8,Friday
2025-08-15,Félbarna kenyér,Kenyér,69,995,68655,2025,8,Friday
2025-08-15,Teljes kiőrlésű kenyér,Kenyér,49,1110,54390,2025,8,Friday
2025-08-15,Zsemle (db),Pékáru,600,105,63000,2025,8,Friday
2025-08-15,Kifli (db),Pékáru,619,100,61900,2025,8,Friday
2025-08-15,Vajas croissant,Édesség,120,525,63000,2025,8,Friday
2025-08-15,Csokis croissant,Édesség,94,575,54050,2025,8,Friday
2025-08-15,Túrós batyu,Édesség,92,490,45080,2025,8,Friday
2025-08-15,Sajtos pogácsa,Pékáru,284,175,49700,2025,8,Friday
2025-08-15,Fonott kalács,Kenyér,34,1405,47770,2025,8,Friday
2025-08-15,Mákos rétes,Édesség,90,410,36900,2025,8,Friday
2025-08-15,Diós rétes,Édesség,89,410,36490,2025,8,Friday
2025-08-15,Muffin,Édesség,78,445,34710,2025,8,Friday
2025-08-15,Szendvics,Egyéb,41,1040,42640,2025,8,Friday
2025-08-15,Baguette,Kenyér,41,760,31160,2025,8,Friday
2025-08-16,Fehér kenyér,Kenyér,84,935,78540,2025,8,Saturday
2025-08-16,Félbarna kenyér,Kenyér,65,995,64675,2025,8,Saturday
2025-08-16,Teljes kiőrlésű kenyér,Kenyér,41,1110,45510,2025,8,Saturday
2025-08-16,Zsemle (db),Pékáru,612,105,64260,2025,8,Saturday
2025-08-16,Kifli (db),Pékáru,540,100,54000,2025,8,Saturday
2025-08-16,Vajas croissant,Édesség,101,525,53025,2025,8,Saturday
2025-08-16,Csokis croissant,Édesség,85,575,48875,2025,8,Saturday
2025-08-16,Túrós batyu,Édesség,90,490,44100,2025,8,Saturday
2025-08-16,Sajtos pogácsa,Pékáru,245,175,42875,2025,8,Saturday
2025-08-16,Fonott kalács,Kenyér,25,1405,35125,2025,8,Saturday
2025-08-16,Mákos rétes,Édesség,90,410,36900,2025,8,Saturday
2025-08-16,Diós rétes,Édesség,83,410,34030,2025,8,Saturday
2025-08-16,Muffin,Édesség,82,445,36490,2025,8,Saturday
2025-08-16,Szendvics,Egyéb,34,1040,35360,2025,8,Saturday
2025-08-16,Baguette,Kenyér,36,760,27360,2025,8,Saturday
2025-08-18,Fehér kenyér,Kenyér,74,935,69190,2025,8,Monday
2025-08-18,Félbarna kenyér,Kenyér,52,995,51740,2025,8,Monday
2025-08-18,Teljes kiőrlésű kenyér,Kenyér,38,1110,42180,2025,8,Monday
2025-08-18,Zsemle (db),Pékáru,464,105,48720,2025,8,Monday
2025-08-18,Kifli (db),Pékáru,455,100,45500,2025,8,Monday
2025-08-18,Vajas croissant,Édesség,84,525,44100,2025,8,Monday
2025-08-18,Csokis croissant,Édesség,75,575,43125,2025,8,Monday
2025-08-18,Túrós batyu,Édesség,78,490,38220,2025,8,Monday
2025-08-18,Sajtos pogácsa,Pékáru,217,175,37975,2025,8,Monday
2025-08-18,Fonott kalács,Kenyér,23,1405,32315,2025,8,Monday
2025-08-18,Mákos rétes,Édesség,75,410,30750,2025,8,Monday
2025-08-18,Diós rétes,Édesség,73,410,29930,2025,8,Monday
2025-08-18,Muffin,Édesség,63,445,28035,2025,8,Monday
2025-08-18,Szendvics,Egyéb,30,1040,31200,2025,8,Monday
2025-08-18,Baguette,Kenyér,31,760,23560,2025,8,Monday
2025-08-19,Fehér kenyér,Kenyér,76,935,71060,2025,8,Tuesday
2025-08-19,Félbarna kenyér,Kenyér,51,995,50745,2025,8,Tuesday
2025-08-19,Teljes kiőrlésű kenyér,Kenyér,36,1110,39960,2025,8,Tuesday
2025-08-19,Zsemle (db),Pékáru,493,105,51765,2025,8,Tuesday
2025-08-19,Kifli (db),Pékáru,470,100,47000,2025,8,Tuesday
2025-08-19,Vajas croissant,Édesség,85,525,44625,2025,8,Tuesday
2025-08-19,Csokis croissant,Édesség,82,575,47150,2025,8,Tuesday
2025-08-19,Túrós batyu,Édesség,78,490,38220,2025,8,Tuesday
2025-08-19,Sajtos pogácsa,Pékáru,211,175,36925,2025,8,Tuesday
2025-08-19,Fonott kalács,Kenyér,25,1405,35125,2025,8,Tuesday
2025-08-19,Mákos rétes,Édesség,67,410,27470,2025,8,Tuesday
2025-08-19,Diós rétes,Édesség,66,410,27060,2025,8,Tuesday
2025-08-19,Muffin,Édesség,63,445,28035,2025,8,Tuesday
2025-08-19,Szendvics,Egyéb,31,1040,32240,2025,8,Tuesday
2025-08-19,Baguette,Kenyér,30,760,22800,2025,8,Tuesday
2025-08-20,Fehér kenyér,Kenyér,73,935,68255,2025,8,Wednesday
2025-08-20,Félbarna kenyér,Kenyér,50,995,49750,2025,8,Wednesday
2025-08-20,Teljes kiőrlésű kenyér,Kenyér,32,1110,35520,2025,8,Wednesday
2025-08-20,Zsemle (db),Pékáru,442,105,46410,2025,8,Wednesday
2025-08-20,Kifli (db),Pékáru,420,100,42000,2025,8,Wednesday
2025-08-20,Vajas croissant,Édesség,84,525,44100,2025,8,Wednesday
2025-08-20,Csokis croissant,Édesség,65,575,37375,2025,8,Wednesday
2025-08-20,Túrós batyu,Édesség,73,490,35770,2025,8,Wednesday
2025-08-20,Sajtos pogácsa,Pékáru,200,175,35000,2025,8,Wednesday
2025-08-20,Fonott kalács,Kenyér,23,1405,32315,2025,8,Wednesday
2025-08-20,Mákos rétes,Édesség,66,410,27060,2025,8,Wednesday
2025-08-20,Diós rétes,Édesség,62,410,25420,2025,8,Wednesday
2025-08-20,Muffin,Édesség,62,445,27590,2025,8,Wednesday
2025-08-20,Szendvics,Egyéb,28,1040,29120,2025,8,Wednesday
2025-08-20,Baguette,Kenyér,26,760,19760,2025,8,Wednesday
2025-08-21,Fehér kenyér,Kenyér,79,935,73865,2025,8,Thursday
2025-08-21,Félbarna kenyér,Kenyér,60,995,59700,2025,8,Thursday
2025-08-21,Teljes kiőrlésű kenyér,Kenyér,43,1110,47730,2025,8,Thursday
2025-08-21,Zsemle (db),Pékáru,476,105,49980,2025,8,Thursday
2025-08-21,Kifli (db),Pékáru,502,100,50200,2025,8,Thursday
2025-08-21,Vajas croissant,Édesség,99,525,51975,2025,8,Thursday
2025-08-21,Csokis croissant,Édesség,73,575,41975,2025,8,Thursday
2025-08-21,Túrós batyu,Édesség,86,490,42140,2025,8,Thursday
2025-08-21,Sajtos pogácsa,Pékáru,211,175,36925,2025,8,Thursday
2025-08-21,Fonott kalács,Kenyér,25,1405,35125,2025,8,Thursday
2025-08-21,Mákos rétes,Édesség,76,410,31160,2025,8,Thursday
2025-08-21,Diós rétes,Édesség,69,410,28290,2025,8,Thursday
2025-08-21,Muffin,Édesség,74,445,32930,2025,8,Thursday
2025-08-21,Szendvics,Egyéb,33,1040,34320,2025,8,Thursday
2025-08-21,Baguette,Kenyér,36,760,27360,2025,8,Thursday
2025-08-22,Fehér kenyér,Kenyér,82,935,76670,2025,8,Friday
2025-08-22,Félbarna kenyér,Kenyér,64,995,63680,2025,8,Friday
2025-08-22,Teljes kiőrlésű kenyér,Kenyér,42,1110,46620,2025,8,Friday
2025-08-22,Zsemle (db),Pékáru,531,105,55755,2025,8,Friday
2025-08-22,Kifli (db),Pékáru,509,100,50900,2025,8,Friday
2025-08-22,Vajas croissant,Édesség,97,525,50925,2025,8,Friday
2025-08-22,Csokis croissant,Édesség,82,575,47150,2025,8,Friday
2025-08-22,Túrós batyu,Édesség,82,490,40180,2025,8,Friday
2025-08-22,Sajtos pogácsa,Pékáru,219,175,38325,2025,8,Friday
2025-08-22,Fonott kalács,Kenyér,24,1405,33720,2025,8,Friday
2025-08-22,Mákos rétes,Édesség,77,410,31570,2025,8,Friday
2025-08-22,Diós rétes,Édesség,86,410,35260,2025,8,Friday
2025-08-22,Muffin,Édesség,70,445,31150,2025,8,Friday
2025-08-22,Szendvics,Egyéb,37,1040,38480,2025,8,Friday
2025-08-22,Baguette,Kenyér,35,760,26600,2025,8,Friday
2025-08-23,Fehér kenyér,Kenyér,122,935,114070,2025,8,Saturday
2025-08-23,Félbarna kenyér,Kenyér,85,995,84575,2025,8,Saturday
2025-08-23,Teljes kiőrlésű kenyér,Kenyér,58,1110,64380,2025,8,Saturday
2025-08-23,Zsemle (db),Pékáru,760,105,79800,2025,8,Saturday
2025-08-23,Kifli (db),Pékáru,713,100,71300,2025,8,Saturday
2025-08-23,Vajas croissant,Édesség,137,525,71925,2025,8,Saturday
2025-08-23,Csokis croissant,Édesség,111,575,63825,2025,8,Saturday
2025-08-23,Túrós batyu,Édesség,118,490,57820,2025,8,Saturday
2025-08-23,Sajtos pogácsa,Pékáru,307,175,53725,2025,8,Saturday
2025-08-23,Fonott kalács,Kenyér,39,1405,54795,2025,8,Saturday
2025-08-23,Mákos rétes,Édesség,116,410,47560,2025,8,Saturday
2025-08-23,Diós rétes,Édesség,105,410,43050,2025,8,Saturday
2025-08-23,Muffin,Édesség,98,445,43610,2025,8,Saturday
2025-08-23,Szendvics,Egyéb,54,1040,56160,2025,8,Saturday
2025-08-23,Baguette,Kenyér,48,760,36480,2025,8,Saturday
2025-08-25,Fehér kenyér,Kenyér,92,935,86020,2025,8,Monday
2025-08-25,Félbarna kenyér,Kenyér,65,995,64675,2025,8,Monday
2025-08-25,Teljes kiőrlésű kenyér,Kenyér,42,1110,46620,2025,8,Monday
2025-08-25,Zsemle (db),Pékáru,574,105,60270,2025,8,Monday
2025-08-25,Kifli (db),Pékáru,513,100,51300,2025,8,Monday
2025-08-25,Vajas croissant,Édesség,109,525,57225,2025,8,Monday
2025-08-25,Csokis croissant,Édesség,85,575,48875,2025,8,Monday
2025-08-25,Túrós batyu,Édesség,85,490,41650,2025,8,Monday
2025-08-25,Sajtos pogácsa,Pékáru,264,175,46200,2025,8,Monday
2025-08-25,Fonott kalács,Kenyér,26,1405,36530,2025,8,Monday
2025-08-25,Mákos rétes,Édesség,76,410,31160,2025,8,Monday
2025-08-25,Diós rétes,Édesség,95,410,38950,2025,8,Monday
2025-08-25,Muffin,Édesség,83,445,36935,2025,8,Monday
2025-08-25,Szendvics,Egyéb,38,1040,39520,2025,8,Monday
2025-08-25,Baguette,Kenyér,40,760,30400,2025,8,Monday
2025-08-26,Fehér kenyér,Kenyér,65,935,60775,2025,8,Tuesday
2025-08-26,Félbarna kenyér,Kenyér,48,995,47760,2025,8,Tuesday
2025-08-26,Teljes kiőrlésű kenyér,Kenyér,31,1110,34410,2025,8,Tuesday
2025-08-26,Zsemle (db),Pékáru,401,105,42105,2025,8,Tuesday
2025-08-26,Kifli (db),Pékáru,418,100,41800,2025,8,Tuesday
2025-08-26,Vajas croissant,Édesség,75,525,39375,2025,8,Tuesday
2025-08-26,Csokis croissant,Édesség,62,575,35650,2025,8,Tuesday
2025-08-26,Túrós batyu,Édesség,68,490,33320,2025,8,Tuesday
2025-08-26,Sajtos pogácsa,Pékáru,181,175,31675,2025,8,Tuesday
2025-08-26,Fonott kalács,Kenyér,20,1405,28100,2025,8,Tuesday
2025-08-26,Mákos rétes,Édesség,69,410,28290,2025,8,Tuesday
2025-08-26,Diós rétes,Édesség,56,410,22960,2025,8,Tuesday
2025-08-26,Muffin,Édesség,63,445,28035,2025,8,Tuesday
2025-08-26,Szendvics,Egyéb,34,1040,35360,2025,8,Tuesday
2025-08-26,Baguette,Kenyér,26,760,19760,2025,8,Tuesday
2025-08-27,Fehér kenyér,Kenyér,64,935,59840,2025,8,Wednesday
2025-08-27,Félbarna kenyér,Kenyér,49,995,48755,2025,8,Wednesday
2025-08-27,Teljes kiőrlésű kenyér,Kenyér,30,1110,33300,2025,8,Wednesday
2025-08-27,Zsemle (db),Pékáru,418,105,43890,2025,8,Wednesday
2025-08-27,Kifli (db),Pékáru,388,100,38800,2025,8,Wednesday
2025-08-27,Vajas croissant,Édesség,81,525,42525,2025,8,Wednesday
2025-08-27,Csokis croissant,Édesség,62,575,35650,2025,8,Wednesday
2025-08-27,Túrós batyu,Édesség,68,490,33320,2025,8,Wednesday
2025-08-27,Sajtos pogácsa,Pékáru,194,175,33950,2025,8,Wednesday
2025-08-27,Fonott kalács,Kenyér,21,1405,29505,2025,8,Wednesday
2025-08-27,Mákos rétes,Édesség,62,410,25420,2025,8,Wednesday
2025-08-27,Diós rétes,Édesség,65,410,26650,2025,8,Wednesday
2025-08-27,Muffin,Édesség,52,445,23140,2025,8,Wednesday
2025-08-27,Szendvics,Egyéb,30,1040,31200,2025,8,Wednesday
2025-08-27,Baguette,Kenyér,28,760,21280,2025,8,Wednesday
2025-08-28,Fehér kenyér,Kenyér,86,935,80410,2025,8,Thursday
2025-08-28,Félbarna kenyér,Kenyér,60,995,59700,2025,8,Thursday
2025-08-28,Teljes kiőrlésű kenyér,Kenyér,40,1110,44400,2025,8,Thursday
2025-08-28,Zsemle (db),Pékáru,525,105,55125,2025,8,Thursday
2025-08-28,Kifli (db),Pékáru,514,100,51400,2025,8,Thursday
2025-08-28,Vajas croissant,Édesség,99,525,51975,2025,8,Thursday
2025-08-28,Csokis croissant,Édesség,81,575,46575,2025,8,Thursday
2025-08-28,Túrós batyu,Édesség,82,490,40180,2025,8,Thursday
2025-08-28,Sajtos pogácsa,Pékáru,225,175,39375,2025,8,Thursday
2025-08-28,Fonott kalács,Kenyér,25,1405,35125,2025,8,Thursday
2025-08-28,Mákos rétes,Édesség,77,410,31570,2025,8,Thursday
2025-08-28,Diós rétes,Édesség,82,410,33620,2025,8,Thursday
2025-08-28,Muffin,Édesség,76,445,33820,2025,8,Thursday
2025-08-28,Szendvics,Egyéb,34,1040,35360,2025,8,Thursday
2025-08-28,Baguette,Kenyér,36,760,27360,2025,8,Thursday
2025-08-29,Fehér kenyér,Kenyér,99,935,92565,2025,8,Friday
2025-08-29,Félbarna kenyér,Kenyér,72,995,71640,2025,8,Friday
2025-08-29,Teljes kiőrlésű kenyér,Kenyér,49,1110,54390,2025,8,Friday
2025-08-29,Zsemle (db),Pékáru,621,105,65205,2025,8,Friday
2025-08-29,Kifli (db),Pékáru,616,100,61600,2025,8,Friday
2025-08-29,Vajas croissant,Édesség,126,525,66150,2025,8,Friday
2025-08-29,Csokis croissant,Édesség,97,575,55775,2025,8,Friday
2025-08-29,Túrós batyu,Édesség,108,490,52920,2025,8,Friday
2025-08-29,Sajtos pogácsa,Pékáru,299,175,52325,2025,8,Friday
2025-08-29,Fonott kalács,Kenyér,31,1405,43555,2025,8,Friday
2025-08-29,Mákos rétes,Édesség,99,410,40590,2025,8,Friday
2025-08-29,Diós rétes,Édesség,106,410,43460,2025,8,Friday
2025-08-29,Muffin,Édesség,80,445,35600,2025,8,Friday
2025-08-29,Szendvics,Egyéb,45,1040,46800,2025,8,Friday
2025-08-29,Baguette,Kenyér,43,760,32680,2025,8,Friday
2025-08-30,Fehér kenyér,Kenyér,97,935,90695,2025,8,Saturday
2025-08-30,Félbarna kenyér,Kenyér,72,995,71640,2025,8,Saturday
2025-08-30,Teljes kiőrlésű kenyér,Kenyér,50,1110,55500,2025,8,Saturday
2025-08-30,Zsemle (db),Pékáru,684,105,71820,2025,8,Saturday
2025-08-30,Kifli (db),Pékáru,580,100,58000,2025,8,Saturday
2025-08-30,Vajas croissant,Édesség,114,525,59850,2025,8,Saturday
2025-08-30,Csokis croissant,Édesség,94,575,54050,2025,8,Saturday
2025-08-30,Túrós batyu,Édesség,96,490,47040,2025,8,Saturday
2025-08-30,Sajtos pogácsa,Pékáru,265,175,46375,2025,8,Saturday
2025-08-30,Fonott kalács,Kenyér,30,1405,42150,2025,8,Saturday
2025-08-30,Mákos rétes,Édesség,91,410,37310,2025,8,Saturday
2025-08-30,Diós rétes,Édesség,86,410,35260,2025,8,Saturday
2025-08-30,Muffin,Édesség,90,445,40050,2025,8,Saturday
2025-08-30,Szendvics,Egyéb,43,1040,44720,2025,8,Saturday
2025-08-30,Baguette,Kenyér,39,760,29640,2025,8,Saturday
2025-09-01,Fehér kenyér,Kenyér,78,935,72930,2025,9,Monday
2025-09-01,Félbarna kenyér,Kenyér,56,995,55720,2025,9,Monday
2025-09-01,Teljes kiőrlésű kenyér,Kenyér,40,1110,44400,2025,9,Monday
2025-09-01,Zsemle (db),Pékáru,489,105,51345,2025,9,Monday
2025-09-01,Kifli (db),Pékáru,485,100,48500,2025,9,Monday
2025-09-01,Vajas croissant,Édesség,91,525,47775,2025,9,Monday
2025-09-01,Csokis croissant,Édesség,77,575,44275,2025,9,Monday
2025-09-01,Túrós batyu,Édesség,76,490,37240,2025,9,Monday
2025-09-01,Sajtos pogácsa,Pékáru,226,175,39550,2025,9,Monday
2025-09-01,Fonott kalács,Kenyér,24,1405,33720,2025,9,Monday
2025-09-01,Mákos rétes,Édesség,63,410,25830,2025,9,Monday
2025-09-01,Diós rétes,Édesség,78,410,31980,2025,9,Monday
2025-09-01,Muffin,Édesség,64,445,28480,2025,9,Monday
2025-09-01,Szendvics,Egyéb,33,1040,34320,2025,9,Monday
2025-09-01,Baguette,Kenyér,34,760,25840,2025,9,Monday
2025-09-02,Fehér kenyér,Kenyér,75,935,70125,2025,9,Tuesday
2025-09-02,Félbarna kenyér,Kenyér,53,995,52735,2025,9,Tuesday
2025-09-02,Teljes kiőrlésű kenyér,Kenyér,36,1110,39960,2025,9,Tuesday
2025-09-02,Zsemle (db),Pékáru,500,105,52500,2025,9,Tuesday
2025-09-02,Kifli (db),Pékáru,446,100,44600,2025,9,Tuesday
2025-09-02,Vajas croissant,Édesség,92,525,48300,2025,9,Tuesday
2025-09-02,Csokis croissant,Édesség,70,575,40250,2025,9,Tuesday
2025-09-02,Túrós batyu,Édesség,75,490,36750,2025,9,Tuesday
2025-09-02,Sajtos pogácsa,Pékáru,209,175,36575,2025,9,Tuesday
2025-09-02,Fonott kalács,Kenyér,25,1405,35125,2025,9,Tuesday
2025-09-02,Mákos rétes,Édesség,73,410,29930,2025,9,Tuesday
2025-09-02,Diós rétes,Édesség,67,410,27470,2025,9,Tuesday
2025-09-02,Muffin,Édesség,58,445,25810,2025,9,Tuesday
2025-09-02,Szendvics,Egyéb,30,1040,31200,2025,9,Tuesday
2025-09-02,Baguette,Kenyér,35,760,26600,2025,9,Tuesday
2025-09-03,Fehér kenyér,Kenyér,66,935,61710,2025,9,Wednesday
2025-09-03,Félbarna kenyér,Kenyér,47,995,46765,2025,9,Wednesday
2025-09-03,Teljes kiőrlésű kenyér,Kenyér,33,1110,36630,2025,9,Wednesday
2025-09-03,Zsemle (db),Pékáru,415,105,43575,2025,9,Wednesday
2025-09-03,Kifli (db),Pékáru,401,100,40100,2025,9,Wednesday
2025-09-03,Vajas croissant,Édesség,73,525,38325,2025,9,Wednesday
2025-09-03,Csokis croissant,Édesség,66,575,37950,2025,9,Wednesday
2025-09-03,Túrós batyu,Édesség,71,490,34790,2025,9,Wednesday
2025-09-03,Sajtos pogácsa,Pékáru,193,175,33775,2025,9,Wednesday
2025-09-03,Fonott kalács,Kenyér,20,1405,28100,2025,9,Wednesday
2025-09-03,Mákos rétes,Édesség,62,410,25420,2025,9,Wednesday
2025-09-03,Diós rétes,Édesség,67,410,27470,2025,9,Wednesday
2025-09-03,Muffin,Édesség,62,445,27590,2025,9,Wednesday
2025-09-03,Szendvics,Egyéb,26,1040,27040,2025,9,Wednesday
2025-09-03,Baguette,Kenyér,30,760,22800,2025,9,Wednesday
2025-09-04,Fehér kenyér,Kenyér,74,935,69190,2025,9,Thursday
2025-09-04,Félbarna kenyér,Kenyér,54,995,53730,2025,9,Thursday
2025-09-04,Teljes kiőrlésű kenyér,Kenyér,35,1110,38850,2025,9,Thursday
2025-09-04,Zsemle (db),Pékáru,444,105,46620,2025,9,Thursday
2025-09-04,Kifli (db),Pékáru,450,100,45000,2025,9,Thursday
2025-09-04,Vajas croissant,Édesség,86,525,45150,2025,9,Thursday
2025-09-04,Csokis croissant,Édesség,69,575,39675,2025,9,Thursday
2025-09-04,Túrós batyu,Édesség,82,490,40180,2025,9,Thursday
2025-09-04,Sajtos pogácsa,Pékáru,204,175,35700,2025,9,Thursday
2025-09-04,Fonott kalács,Kenyér,22,1405,30910,2025,9,Thursday
2025-09-04,Mákos rétes,Édesség,71,410,29110,2025,9,Thursday
2025-09-04,Diós rétes,Édesség,70,410,28700,2025,9,Thursday
2025-09-04,Muffin,Édesség,62,445,27590,2025,9,Thursday
2025-09-04,Szendvics,Egyéb,33,1040,34320,2025,9,Thursday
2025-09-04,Baguette,Kenyér,34,760,25840,2025,9,Thursday
2025-09-05,Fehér kenyér,Kenyér,89,935,83215,2025,9,Friday
2025-09-05,Félbarna kenyér,Kenyér,65,995,64675,2025,9,Friday
2025-09-05,Teljes kiőrlésű kenyér,Kenyér,44,1110,48840,2025,9,Friday
2025-09-05,Zsemle (db),Pékáru,558,105,58590,2025,9,Friday
2025-09-05,Kifli (db),Pékáru,511,100,51100,2025,9,Friday
2025-09-05,Vajas croissant,Édesség,103,525,54075,2025,9,Friday
2025-09-05,Csokis croissant,Édesség,89,575,51175,2025,9,Friday
2025-09-05,Túrós batyu,Édesség,91,490,44590,2025,9,Friday
